-5.705030851834985484e+00,4.677131301751955128e+00,2.030824764105635616e+00,8.195537051387834282e+00,-4.807658648443373295e+01
-5.705030851834985484e+00,4.677131301751955128e+00,2.636366884175502356e+00,7.439596544837130843e+00,-4.809591613768052554e+01
-5.705030851834985484e+00,4.677131301751955128e+00,3.241541497582763220e+00,6.634656347921496611e+00,-4.809591613768052554e+01
-5.705030851834985484e+00,4.677131301751955128e+00,3.846265033685366319e+00,5.776085511191499933e+00,-4.806955634594635285e+01
-5.705030851834985484e+00,4.677131301751955128e+00,4.450454470061393941e+00,4.858606759575703649e+00,-4.791825682652101648e+01
-5.705030851834985484e+00,4.677131301751955128e+00,5.054027431776655810e+00,3.876564990028034785e+00,-4.767722257310996525e+01
-5.705030851834985484e+00,4.677131301751955128e+00,5.656902289038082898e+00,2.823450077772613032e+00,-4.732966877900886260e+01
-5.705030851834985484e+00,4.677131301751955128e+00,6.258998252992364897e+00,1.692184433638302288e+00,-4.685338014182470801e+01
-5.705030851834985484e+00,4.677131301751955128e+00,6.860235469435105315e+00,4.748385741771198321e-01,-4.621488307136475981e+01
-5.705030851834985484e+00,4.677131301751955128e+00,7.460535110202415332e+00,-8.369265587773825343e-01,-4.536549940452106000e+01
-5.705030851834985484e+00,4.677131301751955128e+00,8.059819462024197634e+00,-2.252013308227766686e+00,-4.423108689190240739e+01
-5.705030851834985484e+00,4.677131301751955128e+00,8.658012012626372211e+00,-3.779252080390123947e+00,-4.269610019212632324e+01
-5.705030851834985484e+00,4.677131301751955128e+00,9.255037533878049061e+00,-5.425561922301532114e+00,-4.057071883717618022e+01
-5.705030851834985484e+00,4.677131301751955128e+00,9.850822161789015041e+00,-7.193448069787212518e+00,-3.752766667444910809e+01
-5.705030851834985484e+00,4.677131301751955128e+00,1.044529347317278578e+01,-9.072560042634833621e+00,-3.297567440691414475e+01
-5.705030851834985484e+00,4.677131301751955128e+00,1.103838055880119740e+01,-1.101997128409604443e+01,-2.584128117217155562e+01
-5.705030851834985484e+00,4.677131301751955128e+00,1.163001409288746402e+01,-1.291789997633427944e+01,-1.450605814749980382e+01
-5.705030851834985484e+00,4.677131301751955128e+00,1.222012639874635909e+01,-1.453602280315108430e+01,1.348945515820647145e+00
-5.705030851834985484e+00,4.677131301751955128e+00,1.280865151049226824e+01,-1.568800496398310074e+01,1.718362854724452760e+01
-5.705030851834985484e+00,4.677131301751955128e+00,1.339552523064841338e+01,-1.644920265559133199e+01,2.863577843731122741e+01
-5.705030851834985484e+00,4.677131301751955128e+00,1.398068518355348644e+01,-1.698672633773743712e+01,3.605681292792809245e+01
