Time	Type	Breakdown count	breakdown rate/min	normal_rf_increase
1499251167.37	Reflected power spike	1	16.8728909158	100
1499251218.93	Reflected power spike	2	2.17722621629	100
1499251271.34	Reflected power spike	1	2.62605041447	80
1499251355.96	Reflected power spike	2	1.11658028723	80
1499251826.26	Reflected power spike	3	0.311544812242	80
1499252167.17	Reflected power spike	4	0.261245531579	80
1499252452.46	Reflected power spike	5	0.249175850852	80
1499252721.19	Reflected power spike	6	0.244449303259	80
1499253172.16	Reflected power spike	7	0.218332666197	80
1499253651.99	Reflected power spike	8	0.199708841146	80
1499253893.5	Reflected power spike	9	0.204157941108	80
1499253898.16	Reflected power spike	10	0.226443207477	80
1499254156.94	Reflected power spike	11	0.226925384513	80
1499255253.33	Reflected power spike	1	0.99664462741	100
1499255507.88	Reflected power spike	2	0.381246485421	100
1499256097.59	Reflected power spike	3	0.199013776167	100
1499256158.59	Reflected power spike	4	0.248584363834	100
1499256469.08	Reflected power spike	1	0.330214639429	80
1499256607.89	Reflected power spike	2	0.3744021267	80
1499257716.88	Reflected power spike	1	11.0314398234	80
1499257730.4	Reflected power spike	2	6.33245388959	80
1499258379.06	Reflected power spike	1	14.556040831	80
1499258675.48	Reflected power spike	2	0.399270665455	80
1499258932.47	Reflected power spike	1	0.272402865574	80
1499259072.83	Reflected power spike	1	10.2564104236	80
1499259348.45	Reflected power spike	2	0.426330150244	80
1499260061.65	Reflected power spike	3	0.180964541033	80
1499260096.06	Reflected power spike	4	0.233217793385	80
1499260241.19	Reflected power spike	1	1.28317542974	60
1499260709.77	Reflected power spike	2	0.232856430433	60
1499260964.91	Reflected power spike	3	0.233619993684	60
1499261744.92	Reflected power spike	4	0.154789376809	60
1499261803.58	Reflected power spike	5	0.186434063243	60
1499263363.56	Reflected power spike	1	0.0762958855998	60
1499263427.38	Reflected power spike	2	0.141136952216	60
1499264498.04	Reflected power spike	1	0.181277097207	60
1499265068.49	Reflected power spike	1	0.18492321071	60
1499265605.6	Reflected power spike	1	0.129669450982	60
1499265920.38	Reflected power spike	2	0.15434182854	60
1499266228.58	Reflected power spike	3	0.165792724082	60
1499266638.71	Reflected power spike	4	0.160446254509	60
1499268660.28	Reflected power spike	1	0.0789272212087	60
1499269249.45	Reflected power spike	2	0.0889304556454	60
1499269856.15	Reflected power spike	1	0.34983790816	40.0
1499270070.11	Reflected power spike	2	0.311311503414	40.0
1499270727.41	Reflected power spike	3	0.172618157139	40.0
1499272062.92	Reflected power spike	1	0.296161743789	40
1499272190.2	Reflected power spike	2	0.363777465222	40
1499272263.29	Reflected power spike	3	0.446696678127	40
1499272523.68	Reflected power spike	4	0.361797773085	30.0
1499272660.65	Reflected power spike	5	0.374851933493	30.0
1499272893.31	Reflected power spike	6	0.348506938217	30.0
1499273208.97	Reflected power spike	7	0.311424150079	30.0
1499273283.92	Reflected power spike	8	0.337176205461	30.0
1499273533.31	Reflected power spike	9	0.322778670059	30.0
1499273759.89	Reflected power spike	10	0.315863285948	30.0
1499273821.15	Reflected power spike	11	0.336593702315	30.0
1499273915.59	Reflected power spike	12	0.350321492975	25.0
1499274426.28	Reflected power spike	13	0.303980981697	20.0
1499274446.85	Reflected power spike	14	0.324761184539	20.0
1499274877.64	Reflected power spike	15	0.298279227146	20.0
1499275131.99	Reflected power spike	16	0.293428844427	20.0
1499275157.4	Reflected power spike	17	0.309365682064	20.0
1499275368.38	Reflected power spike	18	0.30786343064	20.0
1499275829.34	Reflected power spike	1	1.35336311122	40
1499275922.35	Reflected power spike	2	0.873750355046	40
1499276247.83	Reflected power spike	3	0.388917577601	40
1499276257.28	Reflected power spike	4	0.508178497851	40
1499276500.47	Reflected power spike	1	0.997091816328	40
1499276601.03	Reflected power spike	2	0.746537930977	20.0
1499276625.82	Reflected power spike	3	0.970219647696	20.0
1499276946.66	Reflected power spike	4	0.473958919698	20.0
1499277178.03	Reflected power spike	5	0.406646225991	20.0
1499277304.38	Reflected power spike	6	0.416622304103	20.0
1499277374.36	Reflected power spike	7	0.44964654574	20.0
1499277881.13	Reflected power spike	8	0.333138771074	20.0
1499278071.47	Reflected power spike	9	0.331049297522	20.0
1499278980.53	Reflected power spike	1	0.717282932858	20.0
1499279391.54	Reflected power spike	2	0.242591360957	20.0
1499279418.99	Reflected power spike	3	0.344754936768	20.0
1499279537.89	Reflected power spike	4	0.374409135588	20.0
1499279810.95	Reflected power spike	5	0.328202435286	20.0
1499280559.56	Reflected power spike	6	0.216518822421	20.0
1499330727.29	Reflected power spike	2	0.0347895666096	40
1499330730.6	Reflected power spike	3	0.0521343513816	40
1499330733.91	Reflected power spike	4	0.0694459314257	40
1499330737.21	Reflected power spike	5	0.0867244019927	40
1499330740.52	Reflected power spike	6	0.103969797932	40
1499330755.13	Reflected power spike	7	0.120788403164	40
1499330758.45	Reflected power spike	8	0.137912527255	40
1499330761.76	Reflected power spike	9	0.155004269789	40
1499330765.06	Reflected power spike	10	0.172063633719	40
1499330768.41	Reflected power spike	11	0.189088233726	40
1499330771.82	Reflected power spike	12	0.206076863235	40
1499332185.18	Reflected power spike	1	0.143651329502	40
1499332517.29	Reflected power spike	2	0.160046733668	40
1499332629.45	Reflected power spike	3	0.208830756615	40
1499332656.73	Reflected power spike	4	0.269896730808	40
1499332756.03	Reflected power spike	5	0.303482461287	40
1499333040.97	Reflected power spike	6	0.282693725678	40
1499333276.18	Reflected power spike	7	0.27839034704	40
1499333426.96	Reflected power spike	8	0.289251940236	40
1499333515.67	Reflected power spike	9	0.308896034173	40
1499333648.94	Reflected power spike	10	0.31890517726	40
1499334602.66	Reflected power spike	3	0.258719939962	40
1499334606.02	Reflected power spike	4	0.343299999797	40
1499334611.99	Reflected power spike	5	0.425493892057	40
1499334780.4	Reflected power spike	6	0.412148771989	40
1499334975.66	Reflected power spike	7	0.392988339486	40
1499335177.93	Reflected power spike	8	0.377653606658	40
1499336393.46	Reflected power spike	1	0.378405650994	40
1499336724.18	Reflected power spike	2	0.245258338798	40
1499337024.23	Reflected power spike	3	0.228041214623	40
1499337173.04	Reflected power spike	4	0.255825629268	40
1499337221.18	Reflected power spike	5	0.304172640259	40
1499337498.12	Reflected power spike	6	0.284984634563	40
1499337619.1	Reflected power spike	7	0.303424141442	40
1499337751.4	Reflected power spike	8	0.316518507415	40
1499337886.26	Reflected power spike	9	0.327002603321	40
1499338037.22	Reflected power spike	10	0.332904441444	40
1499338176.95	Reflected power spike	11	0.339846718823	40
1499338267.68	Reflected power spike	12	0.354194051128	40
1499338409.14	Reflected power spike	13	0.358745054599	40
1499338553.98	Reflected power spike	14	0.362212913915	40
1499338697.38	Reflected power spike	15	0.365485350318	40
1499338794.53	Reflected power spike	16	0.375053767489	40
1499338890.84	Reflected power spike	17	0.384044386483	40
1499339048.74	Reflected power spike	18	0.383816996045	40
1499339179.79	Reflected power spike	19	0.387110707543	40
1499339297.55	Reflected power spike	20	0.391817159814	40
1499339387.76	Reflected power spike	1	3.85059683827	40
1499339486.96	Reflected power spike	2	1.04547830659	40
1499339718.36	Reflected power spike	3	0.519966721952	40
1499339896.24	Reflected power spike	1	0.485346578269	40
1499340400.09	Reflected power spike	2	0.191242069431	40
1499340791.33	Reflected power spike	1	0.285308061346	40
1499340801.4	Reflected power spike	2	0.544546143224	40
1499341304.5	Reflected power spike	8	0.663469114104	40
1499341963.08	Reflected power spike	1	0.163572867616	40
1499342034.29	Reflected power spike	2	0.273960718566	40
1499342373.69	Reflected power spike	3	0.231533886263	40
1499342545.87	Reflected power spike	4	0.252736664187	40
1499342725.32	Reflected power spike	5	0.265710345604	40
1499342759.97	Reflected power spike	6	0.309357816147	40
1499343372.87	Reflected power spike	1	0.455121251255	40
1499343417.26	Reflected power spike	2	0.68097856617	40
1499343900.79	Reflected power spike	3	0.272831858183	40
1499344807.85	Reflected power spike	6	0.229766506158	40
1499344945.43	Reflected power spike	1	0.447460660241	40
1499345116.21	Reflected power spike	2	0.393614264448	40
1499345136.75	Reflected power spike	3	0.55315173568	40
1499345546.49	Reflected power spike	4	0.326462654661	40
1499345650.81	Reflected power spike	5	0.357370468031	40
1499345693.73	Reflected power spike	6	0.407983326999	40
1499345738.17	Reflected power spike	7	0.453156070098	40
1499347931.37	Reflected power spike	8	0.153844773182	40
1499348090.48	Reflected power spike	9	0.164677223483	40
1499348533.64	Reflected power spike	10	0.161190791593	40
1499348536.95	Reflected power spike	11	0.177152150342	40
1499348540.35	Reflected power spike	12	0.193080737247	40
1499348648.67	Reflected power spike	13	0.203266386594	40
1499348735.65	Reflected power spike	14	0.214050258999	40
1499348881.75	Reflected power spike	16	0.235848361286	40
1499349292.65	Reflected power spike	17	0.227611913652	40
1499349390.82	Reflected power spike	18	0.23583468774	40
1499349534.25	Reflected power spike	19	0.241376762232	40
1499349678.97	Reflected power spike	20	0.246526442428	40
1499349822.08	Reflected power spike	21	0.251459914392	40
1499349964.67	Reflected power spike	22	0.256144856897	40
1499350062.24	Reflected power spike	23	0.262811839103	40
1499350213.38	Reflected power spike	24	0.266565963959	40
1499350362.64	Reflected power spike	25	0.270207124561	40
1499350501.1	Reflected power spike	26	0.274176670303	40
1499350645.29	Reflected power spike	27	0.277685168433	40
1499350788.25	Reflected power spike	28	0.281081743081	40
1499350931.47	Reflected power spike	29	0.284307639818	40
1499351194.54	Reflected power spike	1	0.288446283874	40
1499351229.04	Reflected power spike	2	0.494810673148	40
1499351267.77	Reflected power spike	3	0.640020480799	40
1499351450.08	Reflected power spike	4	0.517740150563	40
1499351525.94	Reflected power spike	5	0.556154967038	40
1499352035.35	Reflected power spike	6	0.343243209742	40
1499352314.46	Reflected power spike	7	0.316281255327	40
1499352541.21	Reflected power spike	8	0.308744016455	40
1499352880.66	Reflected power spike	9	0.28509100739	40
1499353020.91	Reflected power spike	10	0.294929280851	40
1499353196.78	Reflected power spike	11	0.298608349358	40
1499357672.94	Reflected power spike	1	0.0612751355677	40
1499358555.77	Reflected power spike	2	0.064446069915	40
1499359080.6	Reflected power spike	3	0.0754133278826	40
1499359101.65	Reflected power spike	4	0.0996720374636	40
1499359327.06	Reflected power spike	5	0.113925233148	40
1499359599.45	Reflected power spike	7	0.144543632731	40
1499359652.07	Reflected power spike	8	0.162254471802	40
1499360791.18	Reflected power spike	9	0.131790055509	40
1499360805.28	Reflected power spike	10	0.145931289706	40
1499360898.95	Reflected power spike	11	0.156948726509	40
1499361155.72	Reflected power spike	12	0.161363594085	40
1499361485.74	Reflected power spike	14	0.17529240965	40
1499362094.12	Reflected power spike	16	0.177765696291	40
1499362117.18	Reflected power spike	17	0.188072896312	40
1499362354.33	Reflected power spike	18	0.190793237013	40
1499362476.95	Reflected power spike	20	0.207497758586	40
1499362582.67	Reflected power spike	21	0.213961279117	40
1499362665.45	Reflected power spike	22	0.221042732245	40
1499362773.49	Reflected power spike	23	0.226983577404	40
1499363362.34	Reflected power spike	24	0.215937701968	40
1499363996.13	Reflected power spike	25	0.205412622606	40
1499364456.93	Reflected power spike	26	0.200948502693	40
1499364482.7	Reflected power spike	27	0.207986982579	40
1499364899.14	Reflected power spike	28	0.2047434175	40
1499365032.82	Reflected power spike	29	0.208656461048	40
1499365323.74	Reflected power spike	31	0.215527555256	40
1499365496.2	Reflected power spike	32	0.218121041724	40
1499365520.98	Reflected power spike	33	0.224305900679	40
1499365667.56	Reflected power spike	34	0.227328293034	40
1499366166.89	Reflected power spike	36	0.228013001807	40
1499366681.75	Reflected power spike	37	0.222266831328	40
1499366715.77	Reflected power spike	38	0.227499001697	40
1499366729.66	Reflected power spike	39	0.233162689466	40
1499367101.62	Reflected power spike	40	0.230594666169	40
1499367189.88	Reflected power spike	41	0.23437211947	40
1499367285.34	Reflected power spike	42	0.237924572623	40
1499414344.44	Reflected power spike	44	0.0457930362564	40
1499415007.4	Reflected power spike	1	0.44622272499	40
1499415103.13	Reflected power spike	2	0.521285838293	40
1499415589.07	Reflected power spike	3	0.251349256778	40
1499418560.35	Reflected power spike	6	0.0976294485145	100.0
1499418572.44	Reflected power spike	7	0.113528609753	100.0
1499419479.29	Reflected power spike	1	2.52440257001	150.0
1499419534.94	Reflected power spike	2	1.51112566244	150.0
1499419551.16	Reflected power spike	3	1.88213643559	150.0
1499419559.05	Reflected power spike	4	2.31828061175	150.0
1499419600.08	Reflected power spike	1	4.28326673623	40
1499419680.8	Reflected power spike	2	1.26677152916	40
1499419738.61	Reflected power spike	3	1.18008024495	40
1499419984.39	Reflected power spike	4	0.602530628741	40
1499420138.79	Reflected power spike	5	0.542776191678	40
1499420352.04	Reflected power spike	6	0.469997206193	40
1499420510.58	Reflected power spike	7	0.454299130053	40
1499421775.57	Vacuum spike	8	0.219228334541	110.0
1499421845.28	Vacuum spike	9	0.239022557092	110.0
1499421889.37	Reflected power spike	10	0.260495923453	110.0
1499422235.64	Reflected power spike	11	0.249097399349	110.0
1499422254.34	Reflected power spike	12	0.269838164558	110.0
1499422428.58	Reflected power spike	13	0.2744056567	110.0
1499422450.36	Reflected power spike	14	0.293267110827	110.0
1499422617.33	Reflected power spike	15	0.296906922647	110.0
1499422673.38	Reflected power spike	16	0.310950813081	110.0
1499423291.42	Reflected power spike	1	0	110.0
1499423332.77	Reflected power spike	2	0.438651001976	110.0
1499423343.93	Reflected power spike	3	0.811019044709	110.0
1499423441.86	Reflected power spike	4	0.732037626206	110.0
1499424045.12	Reflected power spike	5	0.282641235191	110.0
1499424203.12	Reflected power spike	6	0.297869340572	110.0
1499424232.38	Reflected power spike	7	0.347353216679	110.0
1499424323.65	Reflected power spike	8	0.372447074812	110.0
1499424378.0	Reflected power spike	9	0.406087934962	110.0
1499424438.49	Reflected power spike	11	0.482888445525	110.0
1499424443.27	Reflected power spike	12	0.52914210029	110.0
1499424459.49	Reflected power spike	13	0.569836646729	110.0
1499424464.03	Reflected power spike	14	0.615112849462	110.0
1499424600.37	Reflected power spike	15	0.598119341817	100.0
1499424664.3	Reflected power spike	16	0.612939562751	100.0
1499424670.16	Reflected power spike	17	0.651203743302	100.0
1499424692.59	Reflected power spike	18	0.681539825618	100.0
1499424775.67	Reflected power spike	19	0.683674115318	90.0
1499425023.87	Reflected power spike	20	0.623670596882	90.0
1499425183.86	Reflected power spike	21	0.603655739153	90.0
1499425187.34	Reflected power spike	22	0.63273086641	90.0
1499425486.16	Reflected power spike	23	0.576371392752	80.0
1499425496.04	Reflected power spike	24	0.599982261374	80.0
1499425579.07	Reflected power spike	25	0.604255469129	80.0
1499425787.29	Reflected power spike	26	0.578857574385	80.0
1499425823.21	Reflected power spike	27	0.593777440747	80.0
1499426083.48	Reflected power spike	28	0.561036240829	80.0
1499426203.88	Reflected power spike	29	0.558529577798	80.0
1499426233.86	Reflected power spike	30	0.572765023108	50.0
1499426369.79	Reflected power spike	31	0.56714044947	50.0
1499426393.78	Reflected power spike	32	0.581647337814	50.0
1499426421.18	Reflected power spike	33	0.595309888215	50.0
1499426581.12	Reflected power spike	34	0.584910894135	40.0
1499426660.37	Reflected power spike	35	0.588846383541	40.0
1499427186.03	Reflected power spike	36	0.526364072486	20.0
1499427236.19	Reflected power spike	37	0.534623425862	20.0
1499427260.49	Reflected power spike	38	0.546189418468	20.0
1499427447.57	Reflected power spike	39	0.536268446576	20.0
1499427752.89	Reflected power spike	40	0.513505411773	20.0
1499427859.0	Reflected power spike	41	0.51468724386	0.0
1499428175.88	Reflected power spike	42	0.49398949327	0.0
1499428544.31	Reflected power spike	43	0.471175026369	0.0
1499429049.92	Reflected power spike	44	0.440730088175	0.0
1499429208.45	Reflected power spike	45	0.439086334509	0.0
1499429315.53	Reflected power spike	1	0	40
1499429482.16	Reflected power spike	2	0.29490405775	40
1499429727.16	Reflected power spike	3	0.26758000643	40
1499429838.48	Reflected power spike	4	0.321561215399	40
1499430657.35	Reflected power spike	1	0	40
1499430670.35	Reflected power spike	2	0.11650123496	40
1499430681.61	Reflected power spike	3	0.228018104668	40
1499430825.19	Reflected power spike	4	0.268714871121	40
1499430831.77	Reflected power spike	5	0.354801274358	40
1499431233.2	Reflected power spike	6	0.278333413776	20.0
1499431340.19	Reflected power spike	7	0.303835928623	20.0
1499431393.58	Reflected power spike	8	0.339190288231	20.0
1499431427.4	Reflected power spike	9	0.37734098811	20.0
1499431614.03	Reflected power spike	10	0.370198981965	20.0
1499431716.62	Reflected power spike	11	0.384299569243	20.0
1499432056.31	Reflected power spike	1	0	20.0
1499432159.76	Reflected power spike	2	0.166635191094	20.0
1499432292.08	Reflected power spike	3	0.243715194413	20.0
1499434365.47	Reflected power spike	1	0	60.0
1499434374.38	Reflected power spike	2	0.0295303929255	60.0
1499434475.64	Reflected power spike	3	0.0562568914685	60.0
1499435228.19	Reflected power spike	1	0	80.0
1499435561.05	Reflected power spike	1	0	80.0
1499435676.53	Reflected power spike	2	0.297596904978	80.0
1499435769.5	Reflected power spike	3	0.407356864958	80.0
1499436154.14	Reflected power spike	1	0	100.0
1499436624.78	Reflected power spike	2	0.0769036538416	100.0
1499436681.21	Reflected power spike	3	0.143430694921	100.0
1499436745.28	Reflected power spike	4	0.199843234118	100.0
1499436763.54	Reflected power spike	5	0.261162805626	100.0
1499436983.53	Reflected power spike	6	0.263397494078	90.0
1499437016.01	Reflected power spike	7	0.307312500997	90.0
1499437125.76	Reflected power spike	8	0.327819206145	80.0
1499437332.51	Reflected power spike	9	0.32259603787	70.0
1499437536.23	Reflected power spike	10	0.31921232589	70.0
1499437904.72	Reflected power spike	11	0.29124078772	70.0
1499437927.66	Reflected power spike	12	0.316836550274	70.0
1499438051.46	Reflected power spike	13	0.326299612856	70.0
1499438056.21	Reflected power spike	14	0.352679140663	70.0
1499438273.28	Reflected power spike	1	0	40
1499438280.88	Reflected power spike	2	0.481502287541	40
1499438308.96	Reflected power spike	3	0.78589579067	40
1499438477.57	Reflected power spike	1	0	40
1499438508.28	Reflected power spike	2	0.348324847711	40
1499438758.44	Reflected power spike	3	0.284082838595	20.0
1499439285.74	Reflected power spike	1	0	40
1499439766.86	Reflected power spike	2	0.0895403446107	60.0
1499439858.89	Reflected power spike	3	0.157452213221	60.0
1499439914.59	Reflected power spike	4	0.220091949485	60.0
1499439940.51	Reflected power spike	5	0.284440399042	60.0
1499440227.73	Reflected power spike	6	0.265255976429	60.0
1499440311.54	Reflected power spike	7	0.296347760796	60.0
1499440539.1	Reflected power spike	8	0.291192467816	60.0
1499440630.59	Reflected power spike	9	0.312941704173	60.0
1499440885.13	Reflected power spike	10	0.301950769714	60.0
1499441062.62	Reflected power spike	11	0.305212417653	60.0
1499441268.96	Reflected power spike	12	0.303839565327	60.0
1499441588.5	Reflected power spike	13	0.288954474408	50.0
1499441780.29	Reflected power spike	14	0.290661276762	50.0
1499442206.53	Reflected power spike	15	0.270116700044	50.0
1499442466.61	Reflected power spike	16	0.267074519117	50.0
1499442636.38	Reflected power spike	17	0.27121563082	30.0
1499443180.29	Reflected power spike	18	0.24978401029	30.0
1499443409.11	Reflected power spike	19	0.250443493678	30.0
1499443496.88	Reflected power spike	20	0.259083902037	20.0
1499443731.45	Reflected power spike	22	0.271863077665	20.0
1499443781.92	Reflected power spike	23	0.281740404389	20.0
1499443970.47	Reflected power spike	24	0.283152837074	20.0
1499444709.66	Reflected power spike	25	0.256551780158	20.0
1499444747.26	Reflected power spike	26	0.265463750125	20.0
1499445037.47	Reflected power spike	27	0.262594830812	20.0
1499445317.88	Reflected power spike	28	0.260403229577	20.0
1499446155.8	Reflected power spike	1	0	50.0
1499446660.7	Reflected power spike	2	0.0732743881665	50.0
1499447656.85	Reflected power spike	3	0.0661159574709	100.0
1499447725.75	Reflected power spike	4	0.0955466249034	100.0
1499447839.22	Reflected power spike	5	0.120158248417	100.0
1499447983.92	Reflected power spike	6	0.140052295532	50.0
1499448806.1	Reflected power spike	7	0.121448639377	50.0
1499448944.44	Reflected power spike	8	0.135370901771	50.0
1499448964.72	Reflected power spike	9	0.153704863605	50.0
1499449008.12	Reflected power spike	10	0.170547625271	50.0
1499449276.17	Reflected power spike	11	0.174707583186	50.0
1499449369.95	Reflected power spike	12	0.187069633563	50.0
1499449919.0	Reflected power spike	13	0.176594810571	50.0
1499449984.7	Reflected power spike	14	0.188276323027	50.0
1499450743.9	Reflected power spike	15	0.171357790172	50.0
1499450835.77	Reflected power spike	16	0.180219326922	50.0
1499451419.51	Reflected power spike	17	0.172115620105	50.0
1499451637.52	Reflected power spike	18	0.175993396454	50.0
1499452159.64	Reflected power spike	19	0.170950371685	50.0
1499452504.84	Reflected power spike	20	0.171094615322	50.0
1499452550.7	Reflected power spike	21	0.178868691301	50.0
1499452758.99	Reflected power spike	22	0.182156314407	50.0
1499453509.1	Reflected power spike	23	0.172161195575	50.0
1499453621.13	Reflected power spike	24	0.17739453702	50.0
1499453841.36	Reflected power spike	25	0.180011678259	50.0
1499676259.05	Reflected power spike	1	0	40.0
1499676355.77	Reflected power spike	2	0.353913397408	40.0
1499676493.73	Reflected power spike	3	0.390265478343	40.0
1499676674.62	Reflected power spike	4	0.368568480078	40.0
1499676991.51	Reflected power spike	5	0.298040754654	60.0
1499677102.67	Reflected power spike	6	0.327358316661	60.0
1499677555.35	Reflected power spike	7	0.262946269153	60.0
1499677591.38	Reflected power spike	8	0.298901962315	60.0
1499677794.48	Reflected power spike	9	0.298463287166	60.0
1499678268.68	Reflected power spike	10	0.259314554814	60.0
1499678616.23	Reflected power spike	11	0.246915815706	60.0
1499678679.77	Reflected power spike	12	0.264685854002	60.0
1499678974.0	Reflected power spike	13	0.258273356524	60.0
1499679239.12	Reflected power spike	14	0.255496198192	60.0
1499679387.85	Reflected power spike	15	0.2623693073	60.0
1499679684.06	Reflected power spike	16	0.257303414475	60.0
1499679793.44	Reflected power spike	17	0.266135578351	60.0
1499680816.02	Reflected power spike	18	0.220361630725	60.0
1499680857.59	Reflected power spike	19	0.231196499693	60.0
1499681319.51	Reflected power spike	20	0.222081310986	60.0
1499681626.32	Reflected power spike	21	0.220585761819	60.0
1499681712.28	Reflected power spike	22	0.228011420123	60.0
1499681838.83	Reflected power spike	23	0.233521559969	60.0
1499682547.92	Reflected power spike	24	0.216924342921	40.0
1499683154.36	Reflected power spike	25	0.206656402737	50.0
1499683221.75	Reflected power spike	26	0.213204705517	50.0
1499683360.88	Reflected power spike	27	0.217432542601	50.0
1499683826.34	Reflected power spike	28	0.21203969226	50.0
1499684469.71	Reflected power spike	29	0.202813922453	70.0
1499684533.73	Reflected power spike	30	0.208445892124	70.0
1499685078.14	Reflected power spike	32	0.209179046472	70.0
1499685497.25	Reflected power spike	33	0.206208242835	70.0
1499685626.18	Reflected power spike	34	0.209747273605	100.0
1499686291.52	Reflected power spike	35	0.201874923246	100.0
1499691078.38	Reflected power spike	36	0.141014306506	20.0
1499691709.64	Reflected power spike	1	0	30
1499691881.27	Reflected power spike	2	0.186437307417	30
1499694936.98	Reflected power spike	4	0.0533000109578	150.0
1499695053.89	Reflected power spike	5	0.0686803752705	100.0
1499695072.28	Reflected power spike	6	0.0854010104081	100.0
1499695173.25	Reflected power spike	7	0.0996179926679	60.0
1499695396.84	Reflected power spike	8	0.109449591039	60.0
1499695594.4	Reflected power spike	9	0.118960346057	60.0
1499695836.67	Reflected power spike	10	0.126250552642	60.0
1499695918.78	Reflected power spike	11	0.137635576776	60.0
1499696080.1	Reflected power spike	12	0.14599657483	50.0
1499696346.98	Reflected power spike	13	0.150390514034	50.0
1499696405.3	Reflected power spike	14	0.160962340175	50.0
1499696447.88	Reflected power spike	15	0.171833853844	50.0
1499696671.58	Reflected power spike	16	0.176051964277	50.0
1499696956.45	Reflected power spike	17	0.177876400358	50.0
1499697023.57	Reflected power spike	18	0.186672396166	50.0
1499697077.01	Reflected power spike	19	0.19573837681	50.0
1499697411.65	Reflected power spike	20	0.194799003317	50.0
1499697555.83	Reflected power spike	21	0.200120372403	50.0
1499697578.23	Reflected power spike	22	0.209344472679	50.0
1499697685.06	Reflected power spike	23	0.215488461735	50.0
1499698527.96	Reflected power spike	25	0.20664371008	50.0
1499698539.29	Reflected power spike	26	0.214904454913	50.0
1499698555.95	Reflected power spike	27	0.222968467832	50.0
1499698734.69	Reflected power spike	28	0.225776105362	50.0
1499698746.81	Reflected power spike	29	0.233744008574	50.0
1499698812.09	Reflected power spike	30	0.23991240715	50.0
1499699048.36	Reflected power spike	31	0.240355148768	40.0
1499699482.7	Reflected power spike	32	0.234751768305	40.0
1499699489.89	Reflected power spike	34	0.249670573547	40.0
1499699745.67	Reflected power spike	35	0.249199538102	40.0
1499699750.55	Reflected power spike	36	0.256375634745	40.0
1499699753.68	Reflected power spike	37	0.263599861271	40.0
1499699938.44	Reflected power spike	38	0.264948147741	40.0
1499700529.99	Reflected power spike	39	0.254164989423	30.0
1499700653.46	Reflected power spike	40	0.257312061029	30.0
1499700844.03	Reflected power spike	41	0.258492947344	30.0
1499701028.21	Reflected power spike	42	0.259801376565	30.0
1499701227.64	Reflected power spike	43	0.260648850144	30.0
1499701345.54	Reflected power spike	44	0.263639432	30.0
1499701482.83	Reflected power spike	45	0.266038091212	30.0
1499701848.47	Reflected power spike	46	0.262415560506	30.0
1499702055.12	Reflected power spike	47	0.262965509689	30.0
1499702301.64	Reflected power spike	48	0.262516424732	30.0
1499702998.47	Reflected power spike	49	0.251769643367	30.0
1499703407.73	Reflected power spike	50	0.248137470862	30.0
1499703805.99	Reflected power spike	51	0.244967069895	30.0
1499704318.23	Reflected power spike	52	0.239834617571	30.0
1499704641.72	Reflected power spike	1	0	30
1499704809.75	Reflected power spike	1	0	30
1499704929.95	Reflected power spike	2	0.427764785862	30
1499705366.16	Reflected power spike	3	0.208164561022	30
1499705390.58	Reflected power spike	4	0.299558151731	30
1499705494.98	Reflected power spike	5	0.340285073759	20.0
1499705981.74	Reflected power spike	6	0.251675952098	20.0
1499706266.92	Reflected power spike	7	0.24369886131	20.0
1499706297.95	Reflected power spike	8	0.278468608287	20.0
1499706340.25	Reflected power spike	9	0.309564777694	20.0
1499706804.37	Reflected power spike	10	0.268034636036	20.0
1499707393.39	Reflected power spike	11	0.230442180132	20.0
1499707422.43	Reflected power spike	12	0.250688824515	20.0
1499707479.47	Vacuum spike	13	0.267580503634	20.0
1499708141.16	Reflected power spike	14	0.232733348739	20.0
1499708430.77	Reflected power spike	15	0.230700907804	20.0
1499709686.26	Vacuum spike	16	0.183840126087	30.0
1499709732.35	Reflected power spike	17	0.194228185743	30.0
1499710431.32	Reflected power spike	18	0.180799196258	30.0
1499710448.31	Reflected power spike	19	0.190859390347	30.0
1499710590.54	Reflected power spike	20	0.19652292336	30.0
1499710634.55	Reflected power spike	21	0.205308525676	30.0
1499710712.56	Reflected power spike	22	0.212734704624	20.0
1499710901.1	Reflected power spike	23	0.215989648204	20.0
1499711586.17	Reflected power spike	24	0.203046850413	30.0
1499711922.36	Reflected power spike	25	0.201888215614	30.0
1499712589.3	Reflected power spike	1	0	40.0
1499712613.43	Reflected power spike	2	0.956114352061	40.0
1499712766.14	Reflected power spike	1	0	50.0
1499712832.51	Reflected power spike	2	0.297156214972	50.0
1499712848.32	Reflected power spike	3	0.55113625897	50.0
1499712884.96	Reflected power spike	4	0.707636180567	40.0
1499713002.8	Reflected power spike	5	0.644792094746	40.0
1499760680.78	Reflected power spike	1	0	30.0
1499760684.36	Reflected power spike	2	0.164831542211	30.0
1499760687.69	Reflected power spike	3	0.326674615696	30.0
1499760691.02	Reflected power spike	4	0.48561500438	30.0
1499760694.35	Reflected power spike	5	0.641719809285	30.0
1499760744.35	Reflected power spike	6	0.707542163582	30.0
1499760747.68	Reflected power spike	7	0.842444211337	30.0
1499760897.45	Reflected power spike	8	0.727778076234	30.0
1499760900.78	Reflected power spike	9	0.826978805394	30.0
1499760904.11	Reflected power spike	10	0.925047194619	30.0
